,Bid,Ask,Open Int,time to maturity (years),log_moneyness,strike,Mid,inv_spread
631,145.9,154.8,236,0.0027397260273972603,-0.05696998092823712,2580,150.35000000000002,0.11235955056179768
591,195.8,204.8,68,0.0027397260273972603,-0.07654007712233438,2530,200.3,0.1111111111111111
583,205.8,214.8,32,0.0027397260273972603,-0.08050047833843124,2520,210.3,0.1111111111111111
1235,115.2,124.3,67,0.0136986301369863,-0.0454091585271612,2610,119.75,0.10989010989010996
607,175.3,184.7,215,0.0027397260273972603,-0.06866602069142846,2550,180.0,0.1063829787234045
567,225.2,234.6,206,0.0027397260273972603,-0.0884686479876081,2500,229.89999999999998,0.10638297872340419
623,155.3,164.8,173,0.0027397260273972603,-0.06085348095463481,2570,160.05,0.10526315789473684
2269,235.3,244.8,1,0.030136986301369864,-0.09247666938514698,2490,240.05,0.10526315789473684
563,230.1,239.6,70,0.0027397260273972603,-0.09047065065828128,2495,234.85,0.10526315789473684
587,200.1,209.7,35,0.0027397260273972603,-0.07851831713444006,2525,204.89999999999998,0.10416666666666673
639,136.0,145.6,136,0.0027397260273972603,-0.05310150415031686,2590,140.8,0.10416666666666673
1231,124.6,134.2,396,0.0136986301369863,-0.04924793483432682,2600,129.39999999999998,0.10416666666666673
619,160.2,169.8,79,0.0027397260273972603,-0.06280090123903036,2565,165.0,0.10416666666666642
1563,135.1,144.9,35,0.01643835616438356,-0.05310150415031686,2590,140.0,0.10204081632653049
1207,185.3,195.2,15,0.0136986301369863,-0.07259529883131796,2540,190.25,0.10101010101010124
651,121.0,130.9,151,0.0027397260273972603,-0.047326704656432975,2605,125.95,0.10101010101010095
1229,130.6,140.5,2,0.0136986301369863,-0.05117286324391131,2595,135.55,0.10101010101010095
1559,145.9,155.9,34,0.01643835616438356,-0.05696998092823712,2580,150.9,0.1
1557,150.9,160.9,210,0.01643835616438356,-0.0589098457460638,2575,155.9,0.1
655,116.3,126.4,322,0.0027397260273972603,-0.0454091585271612,2610,121.35,0.09900990099009893
599,185.8,196.1,63,0.0027397260273972603,-0.07259529883131796,2540,190.95,0.09708737864077686
611,170.9,181.2,20,0.0027397260273972603,-0.0667071562060955,2555,176.05,0.09708737864077686
1221,151.5,162.1,12,0.0136986301369863,-0.0589098457460638,2575,156.8,0.09433962264150948
4341,228.8,239.4,200,0.0684931506849315,-0.0884686479876081,2500,234.10000000000002,0.09433962264150948
1925,210.6,221.2,5,0.021917808219178082,-0.08248657631006073,2515,215.89999999999998,0.09433962264150948
1927,205.3,216.0,170,0.021917808219178082,-0.08050047833843124,2520,210.65,0.09345794392523374
1223,146.5,157.3,18,0.0136986301369863,-0.05696998092823712,2580,151.9,0.09259259259259249
2275,215.5,226.3,3,0.030136986301369864,-0.08447662671807071,2510,220.9,0.09259259259259249
1549,171.8,182.7,1,0.01643835616438356,-0.0667071562060955,2555,177.25,0.09174311926605523
1225,141.5,152.4,2,0.0136986301369863,-0.05503387190137076,2585,146.95,0.091743119266055
635,140.4,151.5,93,0.0027397260273972603,-0.05503387190137076,2585,145.95,0.09009009009009014
1233,121.7,132.8,71,0.0136986301369863,-0.047326704656432975,2605,127.25,0.09009009009009002
647,125.3,136.4,2579,0.0027397260273972603,-0.04924793483432682,2600,130.85,0.09009009009009002
627,150.2,161.5,258,0.0027397260273972603,-0.0589098457460638,2575,155.85,0.08849557522123885
1187,236.3,247.7,1,0.0136986301369863,-0.09247666938514698,2490,242.0,0.08771929824561421
547,248.1,259.6,47,0.0027397260273972603,-0.09851898384110964,2475,253.85000000000002,0.08695652173913022
1213,170.4,182.0,2,0.0136986301369863,-0.0667071562060955,2555,176.2,0.08620689655172419
1205,190.3,201.9,13,0.0136986301369863,-0.07456574281861678,2535,196.10000000000002,0.08620689655172419
1203,195.3,206.9,13,0.0136986301369863,-0.07654007712233438,2530,201.10000000000002,0.08620689655172419
555,238.0,249.6,179,0.0027397260273972603,-0.09448672031317115,2485,243.8,0.08620689655172419
595,190.2,201.8,132,0.0027397260273972603,-0.07456574281861678,2535,196.0,0.08620689655172396
1539,195.6,207.3,1,0.01643835616438356,-0.07654007712233438,2530,201.45,0.08547008547008535
1215,165.4,177.2,10,0.0136986301369863,-0.06475212137029207,2560,171.3,0.08474576271186453
1227,135.6,147.4,67,0.0136986301369863,-0.05310150415031686,2590,141.5,0.08474576271186432
2263,247.7,259.7,35,0.030136986301369864,-0.09851898384110964,2475,253.7,0.08333333333333333
2265,242.7,254.7,2,0.030136986301369864,-0.09650081968487237,2480,248.7,0.08333333333333333
1181,247.8,259.9,33,0.0136986301369863,-0.09851898384110964,2475,253.85,0.08264462809917379
1517,250.4,262.5,1,0.01643835616438356,-0.09851898384110964,2475,256.45,0.0826446280991736
551,242.5,254.6,32,0.0027397260273972603,-0.09650081968487237,2480,248.55,0.0826446280991736
1547,175.6,187.7,1,0.01643835616438356,-0.06866602069142846,2550,181.64999999999998,0.0826446280991736
1929,201.0,213.3,45,0.021917808219178082,-0.07851831713444006,2525,207.15,0.08130081300813001
1553,160.5,172.8,1,0.01643835616438356,-0.06280090123903036,2565,166.65,0.08130081300813001
1931,195.9,208.4,11,0.021917808219178082,-0.07654007712233438,2530,202.15,0.08
1217,159.5,172.2,5,0.0136986301369863,-0.06280090123903036,2565,165.85,0.07874015748031503
1933,191.0,203.7,17,0.021917808219178082,-0.07456574281861678,2535,197.35,0.07874015748031503
1923,215.9,228.8,3,0.021917808219178082,-0.08447662671807071,2510,222.35000000000002,0.07751937984496121
1921,220.8,233.8,4,0.021917808219178082,-0.08647064532493508,2505,227.3,0.07692307692307693
1935,185.3,198.5,90,0.021917808219178082,-0.07259529883131796,2540,191.9,0.07575757575757583
1937,180.4,193.6,106,0.021917808219178082,-0.07062872985927714,2545,187.0,0.07575757575757583
1919,225.1,238.7,65,0.021917808219178082,-0.0884686479876081,2500,231.89999999999998,0.07352941176470591
1911,242.4,259.6,1,0.021917808219178082,-0.09650081968487237,2480,251.0,0.058139534883720874
2611,248.2,265.5,344,0.03561643835616438,-0.09851898384110964,2475,256.85,0.05780346820809245
1909,247.5,264.9,1,0.021917808219178082,-0.09851898384110964,2475,256.2,0.05747126436781617
