SPX (S&P 500 INDEX),2731.25,+32.62,
Feb 15 2018 @ 16:16 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 1820.00 (SPXW1816C1820),0.0,0.0,901.40,917.20,0,0,18 Mar 1820.00 (SPXW1816O1820),3.20,0.0,0.70,0.80,0,131,
18 Mar 1820.00 (SPX1816C1820-E),0.0,0.0,907.50,915.80,0,0,18 Mar 1820.00 (SPX1816O1820-E),1.20,0.0,0.60,0.85,0,615,
18 Mar 1820.00 (SPXW1816C1820-E),0.0,0.0,901.40,917.20,0,0,18 Mar 1820.00 (SPXW1816O1820-E),3.20,0.0,0.70,0.80,0,131,
18 Mar 1825.00 (SPX1816C1825),838.30,0.0,902.60,910.80,0,1,18 Mar 1825.00 (SPX1816O1825),0.80,0.0,0.65,0.85,49,3750,
18 Mar 1825.00 (SPXW1816C1825),0.0,0.0,896.40,911.60,0,0,18 Mar 1825.00 (SPXW1816O1825),2.95,0.0,0.70,0.85,0,582,
18 Mar 1825.00 (SPX1816C1825-E),838.30,0.0,902.60,910.80,0,1,18 Mar 1825.00 (SPX1816O1825-E),0.80,0.0,0.65,0.85,49,3750,
18 Mar 1825.00 (SPXW1816C1825-E),0.0,0.0,896.40,911.60,0,0,18 Mar 1825.00 (SPXW1816O1825-E),2.95,0.0,0.70,0.85,0,582,
18 Mar 1830.00 (SPX1816C1830),0.0,0.0,897.60,905.80,0,0,18 Mar 1830.00 (SPX1816O1830),1.10,0.0,0.65,0.85,0,458,
18 Mar 1830.00 (SPXW1816C1830),0.0,0.0,891.40,907.00,0,0,18 Mar 1830.00 (SPXW1816O1830),2.60,0.0,0.70,0.85,0,289,
18 Mar 1830.00 (SPX1816C1830-E),0.0,0.0,897.60,905.80,0,0,18 Mar 1830.00 (SPX1816O1830-E),1.10,0.0,0.65,0.85,0,458,
18 Mar 1830.00 (SPXW1816C1830-E),0.0,0.0,891.40,907.00,0,0,18 Mar 1830.00 (SPXW1816O1830-E),2.60,0.0,0.70,0.85,0,289,
18 Mar 1840.00 (SPX1816C1840),0.0,0.0,887.60,895.90,0,0,18 Mar 1840.00 (SPX1816O1840),1.10,0.0,0.65,0.90,0,885,
18 Mar 1840.00 (SPXW1816C1840),0.0,0.0,881.50,897.10,0,0,18 Mar 1840.00 (SPXW1816O1840),2.40,0.0,0.75,0.85,0,47,
18 Mar 1840.00 (SPX1816C1840-E),0.0,0.0,887.60,895.90,0,0,18 Mar 1840.00 (SPX1816O1840-E),1.10,0.0,0.65,0.90,0,885,
18 Mar 1840.00 (SPXW1816C1840-E),0.0,0.0,881.50,897.10,0,0,18 Mar 1840.00 (SPXW1816O1840-E),2.40,0.0,0.75,0.85,0,47,
18 Mar 1850.00 (SPX1816C1850),843.15,+236.30,877.70,885.90,2,2,18 Mar 1850.00 (SPX1816O1850),0.95,+0.05,0.65,0.85,2,10758,
18 Mar 1850.00 (SPXW1816C1850),0.0,0.0,870.70,886.70,0,0,18 Mar 1850.00 (SPXW1816O1850),1.05,0.0,0.75,0.90,0,754,
18 Mar 1850.00 (SPX1816C1850-E),843.15,+236.30,877.70,885.90,2,2,18 Mar 1850.00 (SPX1816O1850-E),0.95,+0.05,0.65,0.85,2,10758,
18 Mar 1850.00 (SPXW1816C1850-E),0.0,0.0,870.70,886.70,0,0,18 Mar 1850.00 (SPXW1816O1850-E),1.05,0.0,0.75,0.90,0,754,
18 Mar 1860.00 (SPX1816C1860),0.0,0.0,867.70,875.90,0,0,18 Mar 1860.00 (SPX1816O1860),1.25,0.0,0.70,0.95,0,634,
18 Mar 1860.00 (SPXW1816C1860),0.0,0.0,860.80,876.80,0,0,18 Mar 1860.00 (SPXW1816O1860),2.75,0.0,0.75,0.90,0,106,
18 Mar 1860.00 (SPX1816C1860-E),0.0,0.0,867.70,875.90,0,0,18 Mar 1860.00 (SPX1816O1860-E),1.25,0.0,0.70,0.95,0,634,
18 Mar 1860.00 (SPXW1816C1860-E),0.0,0.0,860.80,876.80,0,0,18 Mar 1860.00 (SPXW1816O1860-E),2.75,0.0,0.75,0.90,0,106,
18 Mar 1870.00 (SPX1816C1870),0.0,0.0,857.80,866.00,0,0,18 Mar 1870.00 (SPX1816O1870),1.30,0.0,0.75,0.95,0,506,
18 Mar 1870.00 (SPXW1816C1870),0.0,0.0,851.60,867.50,0,0,18 Mar 1870.00 (SPXW1816O1870),3.20,0.0,0.80,0.95,0,37,
18 Mar 1870.00 (SPX1816C1870-E),0.0,0.0,857.80,866.00,0,0,18 Mar 1870.00 (SPX1816O1870-E),1.30,0.0,0.75,0.95,0,506,
18 Mar 1870.00 (SPXW1816C1870-E),0.0,0.0,851.60,867.50,0,0,18 Mar 1870.00 (SPXW1816O1870-E),3.20,0.0,0.80,0.95,0,37,
18 Mar 1875.00 (SPX1816C1875),725.00,0.0,852.80,861.00,0,1,18 Mar 1875.00 (SPX1816O1875),0.65,-0.35,0.75,1.00,49,3260,
18 Mar 1875.00 (SPXW1816C1875),0.0,0.0,846.60,862.20,0,0,18 Mar 1875.00 (SPXW1816O1875),2.90,0.0,0.80,0.95,0,560,
18 Mar 1875.00 (SPX1816C1875-E),725.00,0.0,852.80,861.00,0,1,18 Mar 1875.00 (SPX1816O1875-E),0.65,-0.35,0.75,1.00,49,3260,
18 Mar 1875.00 (SPXW1816C1875-E),0.0,0.0,846.60,862.20,0,0,18 Mar 1875.00 (SPXW1816O1875-E),2.90,0.0,0.80,0.95,0,560,
18 Mar 1880.00 (SPX1816C1880),0.0,0.0,847.80,856.00,0,0,18 Mar 1880.00 (SPX1816O1880),1.50,0.0,0.75,1.00,0,625,
18 Mar 1880.00 (SPXW1816C1880),0.0,0.0,841.70,857.30,0,0,18 Mar 1880.00 (SPXW1816O1880),1.30,0.0,0.80,0.95,0,250,
18 Mar 1880.00 (SPX1816C1880-E),0.0,0.0,847.80,856.00,0,0,18 Mar 1880.00 (SPX1816O1880-E),1.50,0.0,0.75,1.00,0,625,
18 Mar 1880.00 (SPXW1816C1880-E),0.0,0.0,841.70,857.30,0,0,18 Mar 1880.00 (SPXW1816O1880-E),1.30,0.0,0.80,0.95,0,250,
18 Mar 1890.00 (SPX1816C1890),681.50,0.0,837.80,846.10,0,1,18 Mar 1890.00 (SPX1816O1890),1.55,0.0,0.75,1.00,0,801,
18 Mar 1890.00 (SPXW1816C1890),0.0,0.0,831.70,847.20,0,0,18 Mar 1890.00 (SPXW1816O1890),3.00,0.0,0.85,1.00,0,453,
18 Mar 1890.00 (SPX1816C1890-E),681.50,0.0,837.80,846.10,0,1,18 Mar 1890.00 (SPX1816O1890-E),1.55,0.0,0.75,1.00,0,801,
18 Mar 1890.00 (SPXW1816C1890-E),0.0,0.0,831.70,847.20,0,0,18 Mar 1890.00 (SPXW1816O1890-E),3.00,0.0,0.85,1.00,0,453,
18 Mar 1900.00 (SPX1816C1900),793.35,-6.50,827.90,836.10,1,14,18 Mar 1900.00 (SPX1816O1900),0.90,0.0,0.80,0.90,320,31099,
18 Mar 1900.00 (SPXW1816C1900),0.0,0.0,821.00,837.30,0,0,18 Mar 1900.00 (SPXW1816O1900),1.05,0.0,0.85,1.00,35,764,
18 Mar 1900.00 (SPX1816C1900-E),793.35,-6.50,827.90,836.10,1,14,18 Mar 1900.00 (SPX1816O1900-E),0.90,0.0,0.80,0.90,320,31099,
18 Mar 1900.00 (SPXW1816C1900-E),0.0,0.0,821.00,837.30,0,0,18 Mar 1900.00 (SPXW1816O1900-E),1.05,0.0,0.85,1.00,35,764,
18 Mar 1910.00 (SPX1816C1910),0.0,0.0,817.90,826.20,0,0,18 Mar 1910.00 (SPX1816O1910),1.25,0.0,0.85,1.05,0,643,
18 Mar 1910.00 (SPXW1816C1910),0.0,0.0,811.70,827.60,0,0,18 Mar 1910.00 (SPXW1816O1910),3.20,0.0,0.90,1.05,0,553,
18 Mar 1910.00 (SPX1816C1910-E),0.0,0.0,817.90,826.20,0,0,18 Mar 1910.00 (SPX1816O1910-E),1.25,0.0,0.85,1.05,0,643,
18 Mar 1910.00 (SPXW1816C1910-E),0.0,0.0,811.70,827.60,0,0,18 Mar 1910.00 (SPXW1816O1910-E),3.20,0.0,0.90,1.05,0,553,
18 Mar 1920.00 (SPX1816C1920),0.0,0.0,808.00,816.20,0,0,18 Mar 1920.00 (SPX1816O1920),1.85,0.0,0.85,1.10,0,619,
18 Mar 1920.00 (SPXW1816C1920),0.0,0.0,801.00,817.40,0,0,18 Mar 1920.00 (SPXW1816O1920),2.70,0.0,0.95,1.10,0,41,
18 Mar 1920.00 (SPX1816C1920-E),0.0,0.0,808.00,816.20,0,0,18 Mar 1920.00 (SPX1816O1920-E),1.85,0.0,0.85,1.10,0,619,
18 Mar 1920.00 (SPXW1816C1920-E),0.0,0.0,801.00,817.40,0,0,18 Mar 1920.00 (SPXW1816O1920-E),2.70,0.0,0.95,1.10,0,41,
18 Mar 1925.00 (SPX1816C1925),0.0,0.0,803.00,811.20,0,0,18 Mar 1925.00 (SPX1816O1925),0.95,-0.85,0.85,1.10,5,3184,
18 Mar 1925.00 (SPXW1816C1925),0.0,0.0,796.80,812.70,0,0,18 Mar 1925.00 (SPXW1816O1925),3.30,0.0,0.95,1.10,0,715,
18 Mar 1925.00 (SPX1816C1925-E),0.0,0.0,803.00,811.20,0,0,18 Mar 1925.00 (SPX1816O1925-E),0.95,-0.85,0.85,1.10,5,3184,
18 Mar 1925.00 (SPXW1816C1925-E),0.0,0.0,796.80,812.70,0,0,18 Mar 1925.00 (SPXW1816O1925-E),3.30,0.0,0.95,1.10,0,715,
18 Mar 1930.00 (SPX1816C1930),0.0,0.0,798.00,806.30,0,0,18 Mar 1930.00 (SPX1816O1930),1.55,0.0,0.90,1.15,0,687,
18 Mar 1930.00 (SPXW1816C1930),0.0,0.0,791.10,807.70,0,0,18 Mar 1930.00 (SPXW1816O1930),3.20,0.0,0.95,1.10,0,250,
18 Mar 1930.00 (SPX1816C1930-E),0.0,0.0,798.00,806.30,0,0,18 Mar 1930.00 (SPX1816O1930-E),1.55,0.0,0.90,1.15,0,687,
18 Mar 1930.00 (SPXW1816C1930-E),0.0,0.0,791.10,807.70,0,0,18 Mar 1930.00 (SPXW1816O1930-E),3.20,0.0,0.95,1.10,0,250,
18 Mar 1940.00 (SPX1816C1940),0.0,0.0,788.10,796.30,0,0,18 Mar 1940.00 (SPX1816O1940),0.76,-0.99,0.90,1.15,700,1409,
18 Mar 1940.00 (SPXW1816C1940),0.0,0.0,781.90,797.50,0,0,18 Mar 1940.00 (SPXW1816O1940),3.30,0.0,1.00,1.15,0,400,
18 Mar 1940.00 (SPX1816C1940-E),0.0,0.0,788.10,796.30,0,0,18 Mar 1940.00 (SPX1816O1940-E),0.76,-0.99,0.90,1.15,700,1409,
18 Mar 1940.00 (SPXW1816C1940-E),0.0,0.0,781.90,797.50,0,0,18 Mar 1940.00 (SPXW1816O1940-E),3.30,0.0,1.00,1.15,0,400,
18 Mar 1950.00 (SPX1816C1950),750.15,0.0,778.10,786.40,0,12,18 Mar 1950.00 (SPX1816O1950),1.05,+0.05,0.95,1.10,6,14813,
18 Mar 1950.00 (SPXW1816C1950),0.0,0.0,771.80,787.30,0,0,18 Mar 1950.00 (SPXW1816O1950),3.85,0.0,1.00,1.15,0,892,
18 Mar 1950.00 (SPX1816C1950-E),750.15,0.0,778.10,786.40,0,12,18 Mar 1950.00 (SPX1816O1950-E),1.05,+0.05,0.95,1.10,6,14813,
18 Mar 1950.00 (SPXW1816C1950-E),0.0,0.0,771.80,787.30,0,0,18 Mar 1950.00 (SPXW1816O1950-E),3.85,0.0,1.00,1.15,0,892,
18 Mar 1960.00 (SPX1816C1960),0.0,0.0,768.20,776.40,0,0,18 Mar 1960.00 (SPX1816O1960),1.90,0.0,0.95,1.20,0,752,
18 Mar 1960.00 (SPXW1816C1960),0.0,0.0,762.00,777.60,0,0,18 Mar 1960.00 (SPXW1816O1960),3.85,0.0,1.05,1.20,0,90,
18 Mar 1960.00 (SPX1816C1960-E),0.0,0.0,768.20,776.40,0,0,18 Mar 1960.00 (SPX1816O1960-E),1.90,0.0,0.95,1.20,0,752,
18 Mar 1960.00 (SPXW1816C1960-E),0.0,0.0,762.00,777.60,0,0,18 Mar 1960.00 (SPXW1816O1960-E),3.85,0.0,1.05,1.20,0,90,
18 Mar 1970.00 (SPX1816C1970),0.0,0.0,758.30,766.50,0,0,18 Mar 1970.00 (SPX1816O1970),2.20,0.0,1.00,1.25,0,565,
18 Mar 1970.00 (SPXW1816C1970),0.0,0.0,751.30,767.90,0,0,18 Mar 1970.00 (SPXW1816O1970),3.60,0.0,1.05,1.25,0,224,
18 Mar 1970.00 (SPX1816C1970-E),0.0,0.0,758.30,766.50,0,0,18 Mar 1970.00 (SPX1816O1970-E),2.20,0.0,1.00,1.25,0,565,
18 Mar 1970.00 (SPXW1816C1970-E),0.0,0.0,751.30,767.90,0,0,18 Mar 1970.00 (SPXW1816O1970-E),3.60,0.0,1.05,1.25,0,224,
18 Mar 1975.00 (SPX1816C1975),578.25,0.0,753.30,761.50,0,6,18 Mar 1975.00 (SPX1816O1975),1.21,0.0,1.00,1.25,0,6978,
18 Mar 1975.00 (SPXW1816C1975),0.0,0.0,746.30,763.00,0,0,18 Mar 1975.00 (SPXW1816O1975),3.60,0.0,1.10,1.25,0,464,
18 Mar 1975.00 (SPX1816C1975-E),578.25,0.0,753.30,761.50,0,6,18 Mar 1975.00 (SPX1816O1975-E),1.21,0.0,1.00,1.25,0,6978,
18 Mar 1975.00 (SPXW1816C1975-E),0.0,0.0,746.30,763.00,0,0,18 Mar 1975.00 (SPXW1816O1975-E),3.60,0.0,1.10,1.25,0,464,
18 Mar 1980.00 (SPX1816C1980),0.0,0.0,748.30,756.50,0,0,18 Mar 1980.00 (SPX1816O1980),1.20,0.0,1.05,1.30,0,1218,
18 Mar 1980.00 (SPXW1816C1980),0.0,0.0,741.30,757.70,0,0,18 Mar 1980.00 (SPXW1816O1980),3.10,0.0,1.10,1.25,0,72,
18 Mar 1980.00 (SPX1816C1980-E),0.0,0.0,748.30,756.50,0,0,18 Mar 1980.00 (SPX1816O1980-E),1.20,0.0,1.05,1.30,0,1218,
18 Mar 1980.00 (SPXW1816C1980-E),0.0,0.0,741.30,757.70,0,0,18 Mar 1980.00 (SPXW1816O1980-E),3.10,0.0,1.10,1.25,0,72,
18 Mar 1990.00 (SPX1816C1990),0.0,0.0,738.40,746.60,0,0,18 Mar 1990.00 (SPX1816O1990),1.50,0.0,1.05,1.30,0,749,
18 Mar 1990.00 (SPXW1816C1990),0.0,0.0,732.10,748.00,0,0,18 Mar 1990.00 (SPXW1816O1990),0.0,0.0,1.15,1.30,0,0,
18 Mar 1990.00 (SPX1816C1990-E),0.0,0.0,738.40,746.60,0,0,18 Mar 1990.00 (SPX1816O1990-E),1.50,0.0,1.05,1.30,0,749,
18 Mar 1990.00 (SPXW1816C1990-E),0.0,0.0,732.10,748.00,0,0,18 Mar 1990.00 (SPXW1816O1990-E),0.0,0.0,1.15,1.30,0,0,
18 Mar 2000.00 (SPX1816C2000),719.00,+20.00,728.40,736.60,850,56323,18 Mar 2000.00 (SPX1816O2000),1.25,0.0,1.10,1.35,1262,71715,
18 Mar 2000.00 (SPXW1816C2000),0.0,0.0,721.40,738.10,0,0,18 Mar 2000.00 (SPXW1816O2000),1.36,-0.14,1.15,1.30,14,2124,
18 Mar 2000.00 (SPX1816C2000-E),719.00,+20.00,728.40,736.60,850,56323,18 Mar 2000.00 (SPX1816O2000-E),1.25,0.0,1.10,1.35,1262,71715,
18 Mar 2000.00 (SPXW1816C2000-E),0.0,0.0,721.40,738.10,0,0,18 Mar 2000.00 (SPXW1816O2000-E),1.36,-0.14,1.15,1.30,14,2124,
18 Mar 2010.00 (SPX1816C2010),0.0,0.0,718.50,726.70,0,0,18 Mar 2010.00 (SPX1816O2010),2.55,0.0,1.15,1.40,0,715,
18 Mar 2010.00 (SPXW1816C2010),0.0,0.0,712.10,728.10,0,0,18 Mar 2010.00 (SPXW1816O2010),4.20,0.0,1.20,1.35,0,250,
18 Mar 2010.00 (SPX1816C2010-E),0.0,0.0,718.50,726.70,0,0,18 Mar 2010.00 (SPX1816O2010-E),2.55,0.0,1.15,1.40,0,715,
18 Mar 2010.00 (SPXW1816C2010-E),0.0,0.0,712.10,728.10,0,0,18 Mar 2010.00 (SPXW1816O2010-E),4.20,0.0,1.20,1.35,0,250,
18 Mar 2020.00 (SPX1816C2020),0.0,0.0,708.50,716.70,0,0,18 Mar 2020.00 (SPX1816O2020),0.98,-1.87,1.15,1.40,90,821,
18 Mar 2020.00 (SPXW1816C2020),0.0,0.0,701.50,718.20,0,0,18 Mar 2020.00 (SPXW1816O2020),3.40,0.0,1.25,1.40,0,4,
18 Mar 2020.00 (SPX1816C2020-E),0.0,0.0,708.50,716.70,0,0,18 Mar 2020.00 (SPX1816O2020-E),0.98,-1.87,1.15,1.40,90,821,
18 Mar 2020.00 (SPXW1816C2020-E),0.0,0.0,701.50,718.20,0,0,18 Mar 2020.00 (SPXW1816O2020-E),3.40,0.0,1.25,1.40,0,4,
18 Mar 2025.00 (SPX1816C2025),530.40,0.0,703.60,711.80,0,17,18 Mar 2025.00 (SPX1816O2025),1.50,0.0,1.20,1.45,0,6811,
18 Mar 2025.00 (SPXW1816C2025),0.0,0.0,696.60,713.20,0,0,18 Mar 2025.00 (SPXW1816O2025),3.50,0.0,1.25,1.40,0,511,
18 Mar 2025.00 (SPX1816C2025-E),530.40,0.0,703.60,711.80,0,17,18 Mar 2025.00 (SPX1816O2025-E),1.50,0.0,1.20,1.45,0,6811,
18 Mar 2025.00 (SPXW1816C2025-E),0.0,0.0,696.60,713.20,0,0,18 Mar 2025.00 (SPXW1816O2025-E),3.50,0.0,1.25,1.40,0,511,
18 Mar 2030.00 (SPX1816C2030),0.0,0.0,698.60,706.80,0,0,18 Mar 2030.00 (SPX1816O2030),1.45,0.0,1.20,1.45,0,766,
18 Mar 2030.00 (SPXW1816C2030),0.0,0.0,691.60,708.20,0,0,18 Mar 2030.00 (SPXW1816O2030),4.40,0.0,1.25,1.45,0,201,
18 Mar 2030.00 (SPX1816C2030-E),0.0,0.0,698.60,706.80,0,0,18 Mar 2030.00 (SPX1816O2030-E),1.45,0.0,1.20,1.45,0,766,
18 Mar 2030.00 (SPXW1816C2030-E),0.0,0.0,691.60,708.20,0,0,18 Mar 2030.00 (SPXW1816O2030-E),4.40,0.0,1.25,1.45,0,201,
18 Mar 2040.00 (SPX1816C2040),0.0,0.0,688.70,696.80,0,0,18 Mar 2040.00 (SPX1816O2040),2.40,0.0,1.20,1.50,0,795,
18 Mar 2040.00 (SPXW1816C2040),0.0,0.0,682.40,698.30,0,0,18 Mar 2040.00 (SPXW1816O2040),4.85,0.0,1.30,1.50,0,221,
18 Mar 2040.00 (SPX1816C2040-E),0.0,0.0,688.70,696.80,0,0,18 Mar 2040.00 (SPX1816O2040-E),2.40,0.0,1.20,1.50,0,795,
18 Mar 2040.00 (SPXW1816C2040-E),0.0,0.0,682.40,698.30,0,0,18 Mar 2040.00 (SPXW1816O2040-E),4.85,0.0,1.30,1.50,0,221,
18 Mar 2050.00 (SPX1816C2050),602.35,0.0,678.70,686.90,0,12,18 Mar 2050.00 (SPX1816O2050),2.35,0.0,1.25,1.50,0,16573,
18 Mar 2050.00 (SPXW1816C2050),0.0,0.0,672.40,688.10,0,0,18 Mar 2050.00 (SPXW1816O2050),1.45,-0.15,1.35,1.50,44,868,
18 Mar 2050.00 (SPX1816C2050-E),602.35,0.0,678.70,686.90,0,12,18 Mar 2050.00 (SPX1816O2050-E),2.35,0.0,1.25,1.50,0,16573,
18 Mar 2050.00 (SPXW1816C2050-E),0.0,0.0,672.40,688.10,0,0,18 Mar 2050.00 (SPXW1816O2050-E),1.45,-0.15,1.35,1.50,44,868,
18 Mar 2060.00 (SPX1816C2060),0.0,0.0,668.80,677.00,0,0,18 Mar 2060.00 (SPX1816O2060),2.45,0.0,1.30,1.55,0,381,
18 Mar 2060.00 (SPXW1816C2060),0.0,0.0,661.80,678.30,0,0,18 Mar 2060.00 (SPXW1816O2060),4.70,0.0,1.40,1.55,0,676,
18 Mar 2060.00 (SPX1816C2060-E),0.0,0.0,668.80,677.00,0,0,18 Mar 2060.00 (SPX1816O2060-E),2.45,0.0,1.30,1.55,0,381,
18 Mar 2060.00 (SPXW1816C2060-E),0.0,0.0,661.80,678.30,0,0,18 Mar 2060.00 (SPXW1816O2060-E),4.70,0.0,1.40,1.55,0,676,
18 Mar 2065.00 (SPX1816C2065),0.0,0.0,663.80,672.00,0,0,18 Mar 2065.00 (SPX1816O2065),1.60,0.0,1.30,1.60,0,453,
18 Mar 2065.00 (SPXW1816C2065),0.0,0.0,657.50,673.20,0,0,18 Mar 2065.00 (SPXW1816O2065),5.15,0.0,1.40,1.55,0,21,
18 Mar 2065.00 (SPX1816C2065-E),0.0,0.0,663.80,672.00,0,0,18 Mar 2065.00 (SPX1816O2065-E),1.60,0.0,1.30,1.60,0,453,
18 Mar 2065.00 (SPXW1816C2065-E),0.0,0.0,657.50,673.20,0,0,18 Mar 2065.00 (SPXW1816O2065-E),5.15,0.0,1.40,1.55,0,21,
18 Mar 2070.00 (SPX1816C2070),632.10,0.0,658.60,666.70,0,6,18 Mar 2070.00 (SPX1816O2070),2.50,0.0,1.35,1.60,0,358,
18 Mar 2070.00 (SPXW1816C2070),0.0,0.0,651.80,668.30,0,0,18 Mar 2070.00 (SPXW1816O2070),2.55,0.0,1.45,1.60,0,322,
18 Mar 2070.00 (SPX1816C2070-E),632.10,0.0,658.60,666.70,0,6,18 Mar 2070.00 (SPX1816O2070-E),2.50,0.0,1.35,1.60,0,358,
18 Mar 2070.00 (SPXW1816C2070-E),0.0,0.0,651.80,668.30,0,0,18 Mar 2070.00 (SPXW1816O2070-E),2.55,0.0,1.45,1.60,0,322,
18 Mar 2075.00 (SPX1816C2075),0.0,0.0,653.90,662.10,0,541,18 Mar 2075.00 (SPX1816O2075),1.70,0.0,1.40,1.65,0,11142,
18 Mar 2075.00 (SPXW1816C2075),0.0,0.0,647.60,662.90,0,0,18 Mar 2075.00 (SPXW1816O2075),1.60,-0.40,1.45,1.60,13,938,
18 Mar 2075.00 (SPX1816C2075-E),0.0,0.0,653.90,662.10,0,541,18 Mar 2075.00 (SPX1816O2075-E),1.70,0.0,1.40,1.65,0,11142,
18 Mar 2075.00 (SPXW1816C2075-E),0.0,0.0,647.60,662.90,0,0,18 Mar 2075.00 (SPXW1816O2075-E),1.60,-0.40,1.45,1.60,13,938,
18 Mar 2080.00 (SPX1816C2080),0.0,0.0,648.90,657.10,0,0,18 Mar 2080.00 (SPX1816O2080),3.10,0.0,1.40,1.65,0,542,
18 Mar 2080.00 (SPXW1816C2080),0.0,0.0,641.90,657.80,0,0,18 Mar 2080.00 (SPXW1816O2080),2.15,0.0,1.50,1.65,0,35,
18 Mar 2080.00 (SPX1816C2080-E),0.0,0.0,648.90,657.10,0,0,18 Mar 2080.00 (SPX1816O2080-E),3.10,0.0,1.40,1.65,0,542,
18 Mar 2080.00 (SPXW1816C2080-E),0.0,0.0,641.90,657.80,0,0,18 Mar 2080.00 (SPXW1816O2080-E),2.15,0.0,1.50,1.65,0,35,
18 Mar 2085.00 (SPX1816C2085),0.0,0.0,643.70,651.80,0,0,18 Mar 2085.00 (SPX1816O2085),3.40,0.0,1.40,1.65,0,331,
18 Mar 2085.00 (SPXW1816C2085),0.0,0.0,637.70,653.40,0,0,18 Mar 2085.00 (SPXW1816O2085),1.65,-0.50,1.50,1.65,13,150,
18 Mar 2085.00 (SPX1816C2085-E),0.0,0.0,643.70,651.80,0,0,18 Mar 2085.00 (SPX1816O2085-E),3.40,0.0,1.40,1.65,0,331,
18 Mar 2085.00 (SPXW1816C2085-E),0.0,0.0,637.70,653.40,0,0,18 Mar 2085.00 (SPXW1816O2085-E),1.65,-0.50,1.50,1.65,13,150,
18 Mar 2090.00 (SPX1816C2090),0.0,0.0,639.00,647.10,0,0,18 Mar 2090.00 (SPX1816O2090),3.20,0.0,1.45,1.70,0,357,
18 Mar 2090.00 (SPXW1816C2090),0.0,0.0,632.70,648.60,0,0,18 Mar 2090.00 (SPXW1816O2090),2.20,0.0,1.50,1.70,0,5,
18 Mar 2090.00 (SPX1816C2090-E),0.0,0.0,639.00,647.10,0,0,18 Mar 2090.00 (SPX1816O2090-E),3.20,0.0,1.45,1.70,0,357,
18 Mar 2090.00 (SPXW1816C2090-E),0.0,0.0,632.70,648.60,0,0,18 Mar 2090.00 (SPXW1816O2090-E),2.20,0.0,1.50,1.70,0,5,
18 Mar 2095.00 (SPX1816C2095),0.0,0.0,634.00,642.20,0,0,18 Mar 2095.00 (SPX1816O2095),1.85,0.0,1.45,1.70,0,349,
18 Mar 2095.00 (SPXW1816C2095),0.0,0.0,627.70,643.40,0,0,18 Mar 2095.00 (SPXW1816O2095),2.25,0.0,1.55,1.70,0,5,
18 Mar 2095.00 (SPX1816C2095-E),0.0,0.0,634.00,642.20,0,0,18 Mar 2095.00 (SPX1816O2095-E),1.85,0.0,1.45,1.70,0,349,
18 Mar 2095.00 (SPXW1816C2095-E),0.0,0.0,627.70,643.40,0,0,18 Mar 2095.00 (SPXW1816O2095-E),2.25,0.0,1.55,1.70,0,5,
18 Mar 2100.00 (SPX1816C2100),552.90,0.0,629.10,637.20,0,418,18 Mar 2100.00 (SPX1816O2100),1.65,-0.10,1.50,1.80,545,49897,
18 Mar 2100.00 (SPXW1816C2100),565.55,0.0,622.70,638.70,0,1,18 Mar 2100.00 (SPXW1816O2100),1.95,0.0,1.60,1.75,0,4151,
18 Mar 2100.00 (SPX1816C2100-E),552.90,0.0,629.10,637.20,0,418,18 Mar 2100.00 (SPX1816O2100-E),1.65,-0.10,1.50,1.80,545,49897,
18 Mar 2100.00 (SPXW1816C2100-E),565.55,0.0,622.70,638.70,0,1,18 Mar 2100.00 (SPXW1816O2100-E),1.95,0.0,1.60,1.75,0,4151,
18 Mar 2105.00 (SPX1816C2105),0.0,0.0,624.10,632.20,0,0,18 Mar 2105.00 (SPX1816O2105),2.10,0.0,1.50,1.75,0,349,
18 Mar 2105.00 (SPXW1816C2105),0.0,0.0,617.70,633.50,0,0,18 Mar 2105.00 (SPXW1816O2105),2.30,0.0,1.60,1.75,0,105,
18 Mar 2105.00 (SPX1816C2105-E),0.0,0.0,624.10,632.20,0,0,18 Mar 2105.00 (SPX1816O2105-E),2.10,0.0,1.50,1.75,0,349,
18 Mar 2105.00 (SPXW1816C2105-E),0.0,0.0,617.70,633.50,0,0,18 Mar 2105.00 (SPXW1816O2105-E),2.30,0.0,1.60,1.75,0,105,
18 Mar 2110.00 (SPX1816C2110),0.0,0.0,619.10,627.30,0,0,18 Mar 2110.00 (SPX1816O2110),1.78,0.0,1.55,1.80,0,2291,
18 Mar 2110.00 (SPXW1816C2110),0.0,0.0,612.10,628.50,0,0,18 Mar 2110.00 (SPXW1816O2110),1.83,0.0,1.60,1.80,0,60,
18 Mar 2110.00 (SPX1816C2110-E),0.0,0.0,619.10,627.30,0,0,18 Mar 2110.00 (SPX1816O2110-E),1.78,0.0,1.55,1.80,0,2291,
18 Mar 2110.00 (SPXW1816C2110-E),0.0,0.0,612.10,628.50,0,0,18 Mar 2110.00 (SPXW1816O2110-E),1.83,0.0,1.60,1.80,0,60,
18 Mar 2115.00 (SPX1816C2115),0.0,0.0,614.20,622.30,0,0,18 Mar 2115.00 (SPX1816O2115),3.70,0.0,1.55,1.80,0,335,
